GENE	TP	FP	FN	P	R
ENSG00000277161	6343	89	133	0.986	0.979
ENSG00000229687	2	0	0	1.0	1.0
ENSG00000182687	25	0	3	1.0	0.893
ENSG00000286421	533	0	13	1.0	0.976
ENSG00000132475	13	261	1	0.047	0.929
ENSG00000197769	79	17	3	0.823	0.963
ENSG00000087152	2569	645	103	0.799	0.961
ENSG00000171962	2321	55	67	0.977	0.972
ENSG00000252116	0	0	0	0	0
ENSG00000227711	0	0	0	0	0
ENSG00000264019	0	303	0	0.0	0
ENSG00000201457	121	0	3	1.0	0.976
ENSG00000200021	0	0	0	0	0
ENSG00000264044	0	35	0	0.0	0
ENSG00000235927	0	177	0	0.0	0
ENSG00000170043	153	54	9	0.739	0.944
ENSG00000207356	0	0	0	0	0
ENSG00000238164	862	165	18	0.839	0.98
ENSG00000265287	6	1092	0	0.005	1.0
ENSG00000170128	70	0	0	1.0	1.0
ENSG00000066322	1914	0	124	1.0	0.939
ENSG00000262074	72	48	2	0.6	0.973
ENSG00000175130	0	0	0	0	0
ENSG00000227613	0	0	0	0	0
ENSG00000160179	518	136	14	0.792	0.974
ENSG00000256358	0	0	0	0	0
ENSG00000131467	3421	579	177	0.855	0.951
ENSG00000229586	0	0	0	0	0
ENSG00000154305	173	5759	7	0.029	0.961
ENSG00000169733	3905	138	163	0.966	0.96
ENSG00000226088	0	0	0	0	0
ENSG00000243725	2657	1582	61	0.627	0.978
ENSG00000275170	31	0	1	1.0	0.969
ENSG00000286378	88	68	0	0.564	1.0
ENSG00000228838	285	381	5	0.428	0.983
ENSG00000225920	0	0	0	0	0
ENSG00000275902	0	22	0	0.0	0
ENSG00000201421	0	0	0	0	0
ENSG00000286619	13701	795	339	0.945	0.976
ENSG00000225505	0	0	0	0	0
ENSG00000270139	4	0	0	1.0	1.0
ENSG00000226758	0	11	0	0.0	0
ENSG00000228639	152	19	2	0.889	0.987
ENSG00000068120	1837	1	65	0.999	0.966
ENSG00000226935	334	0	6	1.0	0.982
ENSG00000229742	241	0	3	1.0	0.988
ENSG00000142178	834	4665	20	0.152	0.977
ENSG00000275680	0	1	0	0.0	0
ENSG00000267170	45	0	1	1.0	0.978
ENSG00000223870	0	6	0	0.0	0
ENSG00000215458	28	5	0	0.848	1.0
ENSG00000168591	6804	217	154	0.969	0.978
ENSG00000277399	824	6	20	0.993	0.976
ENSG00000278966	0	0	0	0	0
ENSG00000287114	0	12	0	0.0	0
ENSG00000213032	185	0	3	1.0	0.984
ENSG00000224986	145	0	1	1.0	0.993
ENSG00000154975	139	238	7	0.369	0.952
ENSG00000226930	4	65	2	0.058	0.667
ENSG00000200421	0	0	0	0	0
ENSG00000285822	174	42	8	0.806	0.956
ENSG00000129226	427	93	11	0.821	0.975
ENSG00000284162	2	0	2	1.0	0.5
ENSG00000188694	807	0	9	1.0	0.989
ENSG00000159079	1582	63	42	0.962	0.974
ENSG00000205929	1968	1187	46	0.624	0.977
ENSG00000232096	0	0	0	0	0
ENSG00000117242	0	204	0	0.0	0
ENSG00000237057	3220	481	100	0.87	0.97
ENSG00000163479	2971	66	107	0.978	0.965
ENSG00000284592	0	0	0	0	0
ENSG00000273254	19	144	1	0.117	0.95
ENSG00000267189	2	56	0	0.034	1.0
ENSG00000230728	96	18	0	0.842	1.0
ENSG00000236045	0	0	0	0	0
ENSG00000137941	1485	283	75	0.84	0.952
ENSG00000137976	0	6	0	0.0	0
ENSG00000224966	0	0	0	0	0
ENSG00000264483	32	0	0	1.0	1.0
ENSG00000225681	2	0	0	1.0	1.0
ENSG00000231106	370	1	8	0.997	0.979
ENSG00000239884	0	175	0	0.0	0
ENSG00000267446	3	0	1	1.0	0.75
ENSG00000274487	2211	1386	97	0.615	0.958
ENSG00000117143	968	35	32	0.965	0.968
ENSG00000279177	66	14	0	0.825	1.0
ENSG00000227742	810	66	30	0.925	0.964
ENSG00000248702	4	0	0	1.0	1.0
ENSG00000143106	24	39	0	0.381	1.0
ENSG00000136492	45	188	3	0.193	0.938
ENSG00000213440	4	3	0	0.571	1.0
ENSG00000117400	0	24	0	0.0	0
ENSG00000134365	151	62	5	0.709	0.968
ENSG00000200889	0	0	0	0	0
ENSG00000238279	14	0	2	1.0	0.875
ENSG00000227671	510	32	14	0.941	0.973
ENSG00000244604	256	1	2	0.996	0.992
ENSG00000201542	0	0	0	0	0
ENSG00000230870	0	0	0	0	0
ENSG00000201602	0	0	0	0	0
ENSG00000248871	102	1007	6	0.092	0.944
ENSG00000182362	92	150	0	0.38	1.0
ENSG00000178502	70	2208	2	0.031	0.972
ENSG00000159128	251	336	11	0.428	0.958
ENSG00000167889	4869	98	191	0.98	0.962
ENSG00000200403	16	0	0	1.0	1.0
ENSG00000108588	1150	293	46	0.797	0.962
ENSG00000226003	0	0	0	0	0
ENSG00000286581	0	32	0	0.0	0
ENSG00000280248	4	457	0	0.009	1.0
ENSG00000116157	29	4	1	0.879	0.967
ENSG00000160216	2387	181	75	0.93	0.97
ENSG00000236888	0	0	0	0	0
ENSG00000203757	2355	0	49	1.0	0.98
ENSG00000227698	0	0	0	0	0
ENSG00000276790	1862	0	44	1.0	0.977
ENSG00000222009	1527	16	61	0.99	0.962
ENSG00000235795	2832	0	82	1.0	0.972
ENSG00000132530	4798	44	244	0.991	0.952
ENSG00000226496	133	1	5	0.993	0.964
ENSG00000200175	0	0	0	0	0
ENSG00000283724	179	0	23	1.0	0.886
ENSG00000263624	0	977	0	0.0	0
ENSG00000231702	0	6	0	0.0	0
ENSG00000224863	4	0	0	1.0	1.0
ENSG00000284519	0	201	0	0.0	0
ENSG00000004660	3541	74	151	0.98	0.959
ENSG00000167941	0	0	0	0	0
ENSG00000266042	0	356	0	0.0	0
ENSG00000267449	6	17	0	0.261	1.0
ENSG00000109113	6788	0	364	1.0	0.949
ENSG00000214326	8	0	0	1.0	1.0
ENSG00000002919	944	65	34	0.936	0.965
ENSG00000236497	2	19	0	0.095	1.0
ENSG00000279273	883	1	15	0.999	0.983
ENSG00000273384	0	0	0	0	0
ENSG00000279062	36	4	0	0.9	1.0
ENSG00000236792	0	10	0	0.0	0
ENSG00000229588	0	201	0	0.0	0
ENSG00000132128	3396	278	82	0.924	0.976
ENSG00000116745	173	2	13	0.989	0.93
ENSG00000162769	364	73	24	0.833	0.938
ENSG00000225014	130	0	2	1.0	0.985
ENSG00000203684	2	0	0	1.0	1.0
ENSG00000233728	2	209	0	0.009	1.0
ENSG00000184557	1191	0	25	1.0	0.979
ENSG00000143119	256	48	14	0.842	0.948
ENSG00000143207	2358	468	150	0.834	0.94
ENSG00000227963	753	35	23	0.956	0.97
ENSG00000263708	71	76	1	0.483	0.986
ENSG00000265007	0	0	0	0	0
ENSG00000272755	300	0	6	1.0	0.98
ENSG00000204481	400	244	16	0.621	0.962
ENSG00000228768	0	1	0	0.0	0
ENSG00000240374	26	0	0	1.0	1.0
ENSG00000207776	0	0	0	0	0
ENSG00000047410	393	693	23	0.362	0.945
ENSG00000225731	0	1	0	0.0	0
ENSG00000236545	461	1	19	0.998	0.96
ENSG00000263882	0	14	0	0.0	0
ENSG00000252391	0	0	0	0	0
ENSG00000277991	593	3455	21	0.146	0.966
ENSG00000235777	0	0	0	0	0
ENSG00000187775	11255	832	419	0.931	0.964
ENSG00000286057	0	2	0	0.0	0
ENSG00000154898	1330	3060	30	0.303	0.978
ENSG00000266190	0	2	0	0.0	0
ENSG00000212360	0	0	0	0	0
ENSG00000180437	0	0	0	0	0
ENSG00000280136	40	935	0	0.041	1.0
ENSG00000262133	0	5	0	0.0	0
ENSG00000186543	0	4	0	0.0	0
ENSG00000184221	33	0	3	1.0	0.917
ENSG00000199059	0	0	0	0	0
ENSG00000198746	57	23	3	0.713	0.95
ENSG00000279667	0	0	0	0	0
ENSG00000183077	2654	62	114	0.977	0.959
ENSG00000228941	0	1	0	0.0	0
ENSG00000131236	4341	661	351	0.868	0.925
ENSG00000252396	2	0	0	1.0	1.0
ENSG00000265702	1971	4272	49	0.316	0.976
ENSG00000271626	0	0	0	0	0
ENSG00000232093	2	260	0	0.008	1.0
ENSG00000073756	14092	0	356	1.0	0.975
ENSG00000231529	0	0	0	0	0
ENSG00000141316	563	22	19	0.962	0.967
ENSG00000232450	169	6	3	0.966	0.983
ENSG00000127804	13426	649	300	0.954	0.978
ENSG00000201487	0	14	0	0.0	0
ENSG00000116678	2738	684	72	0.8	0.974
ENSG00000229242	0	10	0	0.0	0
ENSG00000225582	8	5	0	0.615	1.0
ENSG00000265010	0	18	0	0.0	0
ENSG00000205045	0	98	0	0.0	0
ENSG00000264920	150	4	6	0.974	0.962
ENSG00000266074	1144	92	32	0.926	0.973
ENSG00000207144	70	0	2	1.0	0.972
ENSG00000274111	0	224	0	0.0	0
ENSG00000229724	0	0	0	0	0
ENSG00000185269	195	4	11	0.98	0.947
ENSG00000263604	16	2	0	0.889	1.0
ENSG00000229713	0	0	0	0	0
ENSG00000068489	1008	107	38	0.904	0.964
ENSG00000237520	0	668	0	0.0	0
ENSG00000235358	0	154	0	0.0	0
ENSG00000266962	190	0	4	1.0	0.979
ENSG00000166750	13973	108	321	0.992	0.978
ENSG00000285177	0	1875	0	0.0	0
ENSG00000286863	2136	248	52	0.896	0.976
ENSG00000174326	260	0	6	1.0	0.977
ENSG00000212900	0	0	0	0	0
ENSG00000267765	0	3129	0	0.0	0
ENSG00000274621	0	0	0	0	0
ENSG00000237604	0	4	0	0.0	0
ENSG00000280433	3564	50	80	0.986	0.978
ENSG00000233480	0	0	0	0	0
ENSG00000258673	0	2	0	0.0	0
ENSG00000280836	26	0	2	1.0	0.929
ENSG00000215808	213	5	5	0.977	0.977
ENSG00000202339	0	0	0	0	0
ENSG00000233333	0	0	0	0	0
ENSG00000175906	0	0	0	0	0
ENSG00000267708	160	0	20	1.0	0.889
ENSG00000284876	0	524	0	0.0	0
ENSG00000222429	151	2	5	0.987	0.968
ENSG00000121075	367	10	19	0.973	0.951
ENSG00000236257	0	0	0	0	0
ENSG00000222881	0	2	0	0.0	0
ENSG00000180869	0	0	0	0	0
ENSG00000186440	88	6	0	0.936	1.0
ENSG00000229344	577	0	5	1.0	0.991
ENSG00000278535	963	2	31	0.998	0.969
ENSG00000108773	37	4	1	0.902	0.974
ENSG00000274663	0	0	0	0	0
ENSG00000108654	16553	14	619	0.999	0.964
ENSG00000160209	2725	132	183	0.954	0.937
ENSG00000284678	0	728	0	0.0	0
ENSG00000270380	0	0	0	0	0
ENSG00000135801	738	16	16	0.979	0.979
ENSG00000232768	0	0	0	0	0
ENSG00000283044	0	62	0	0.0	0
ENSG00000221852	25	1	3	0.962	0.893
ENSG00000252777	4	0	0	1.0	1.0
ENSG00000243323	9	37	1	0.196	0.9
ENSG00000260941	0	0	0	0	0
ENSG00000259024	49	3284	3	0.015	0.942
ENSG00000235083	179	0	3	1.0	0.984
ENSG00000203878	1381	63	51	0.956	0.964
ENSG00000249624	7173	3159	355	0.694	0.953
ENSG00000162493	1422	21	52	0.985	0.965
ENSG00000228523	0	0	0	0	0
ENSG00000273982	97	0	1	1.0	0.99
ENSG00000284038	0	1	0	0.0	0
ENSG00000243709	120	51	6	0.702	0.952
ENSG00000262823	703	12	19	0.983	0.974
ENSG00000251720	0	0	0	0	0
ENSG00000260879	387	173	5	0.691	0.987
ENSG00000285651	2415	18	53	0.993	0.979
ENSG00000136457	187	183	11	0.505	0.944
ENSG00000278636	0	2	0	0.0	0
ENSG00000226226	34	11	0	0.756	1.0
ENSG00000177788	7559	21	177	0.997	0.977
ENSG00000238083	103	14740	5	0.007	0.954
ENSG00000231231	65	8	1	0.89	0.985
ENSG00000108823	3084	475	310	0.867	0.909
ENSG00000266385	12	6	2	0.667	0.857
ENSG00000135773	778	172	50	0.819	0.94
ENSG00000143353	11245	64	297	0.994	0.974
ENSG00000226137	1470	13	18	0.991	0.988
ENSG00000141753	0	12	0	0.0	0
ENSG00000154451	0	10	0	0.0	0
ENSG00000116688	177	126	3	0.584	0.983
ENSG00000203858	839	5	21	0.994	0.976
ENSG00000238173	0	2	0	0.0	0
ENSG00000164011	1098	0	22	1.0	0.98
ENSG00000287737	175	79	1	0.689	0.994
ENSG00000252915	0	0	0	0	0
ENSG00000011028	2393	402	105	0.856	0.958
ENSG00000250948	187	7	7	0.964	0.964
ENSG00000143196	0	7	0	0.0	0
ENSG00000215014	12	568	0	0.021	1.0
ENSG00000283844	0	62	0	0.0	0
ENSG00000287064	131	2	5	0.985	0.963
ENSG00000228288	201	0	5	1.0	0.976
ENSG00000233754	46	0	2	1.0	0.958
ENSG00000166263	5019	162	111	0.969	0.978
ENSG00000263278	13708	0	248	1.0	0.982
ENSG00000224326	0	10	0	0.0	0
ENSG00000132514	365	7	11	0.981	0.971
ENSG00000203747	1860	543	54	0.774	0.972
ENSG00000117592	127	0	3	1.0	0.977
ENSG00000273464	50	0	0	1.0	1.0
ENSG00000237594	14	0	0	1.0	1.0
ENSG00000206835	65	0	1	1.0	0.985
ENSG00000228054	58	0	0	1.0	1.0
ENSG00000252920	0	0	0	0	0
ENSG00000223583	0	0	0	0	0
ENSG00000244568	0	0	0	0	0
ENSG00000228646	20	0	0	1.0	1.0
ENSG00000054282	52	617	4	0.078	0.929
ENSG00000278259	5359	7197	215	0.427	0.961
ENSG00000236382	2	3	0	0.4	1.0
ENSG00000130768	2463	66	99	0.974	0.961
ENSG00000283876	168	15	32	0.918	0.84
ENSG00000267452	42322	130	982	0.997	0.977
ENSG00000163545	8380	24	204	0.997	0.976
ENSG00000272449	239	5	1	0.98	0.996
ENSG00000158055	409	288	21	0.587	0.951
ENSG00000132881	104	9	2	0.92	0.981
ENSG00000173838	5230	2349	158	0.69	0.971
ENSG00000116752	195	14	23	0.933	0.894
ENSG00000227773	0	12	0	0.0	0
ENSG00000283369	0	0	0	0	0
ENSG00000279573	0	56	0	0.0	0
ENSG00000167703	882	251	34	0.778	0.963
ENSG00000162438	2381	11	143	0.995	0.943
ENSG00000250135	0	442	0	0.0	0
ENSG00000225986	0	1	0	0.0	0
ENSG00000116761	1225	78	55	0.94	0.957
ENSG00000252963	0	0	0	0	0
ENSG00000264961	0	0	0	0	0
ENSG00000236439	0	33	0	0.0	0
ENSG00000232212	15	13	1	0.536	0.938
ENSG00000266368	104	205	0	0.337	1.0
ENSG00000232792	26	0	0	1.0	1.0
ENSG00000287033	0	127	0	0.0	0
ENSG00000169403	10401	126	167	0.988	0.984
ENSG00000231458	0	2	0	0.0	0
ENSG00000228067	426	10	18	0.977	0.959
ENSG00000206700	0	0	0	0	0
ENSG00000167723	1730	91	60	0.95	0.966
ENSG00000266173	14456	6659	492	0.685	0.967
ENSG00000241347	54	0	0	1.0	1.0
ENSG00000159658	1562	27	74	0.983	0.955
ENSG00000159588	123	0	5	1.0	0.961
ENSG00000228133	0	347	0	0.0	0
ENSG00000142892	16	234	0	0.064	1.0
ENSG00000265265	0	1	0	0.0	0
ENSG00000133065	27	1099	1	0.024	0.964
ENSG00000205758	4016	368	218	0.916	0.949
ENSG00000197965	683	75	23	0.901	0.967
ENSG00000163877	231	58	9	0.799	0.963
ENSG00000201944	0	0	0	0	0
ENSG00000116237	17730	67	442	0.996	0.976
ENSG00000224977	0	0	0	0	0
ENSG00000279709	0	140	0	0.0	0
ENSG00000229913	48	0	2	1.0	0.96
ENSG00000259832	0	0	0	0	0
ENSG00000237249	637	4	17	0.994	0.974
ENSG00000275084	0	2	0	0.0	0
ENSG00000143486	73	1322	3	0.052	0.961
ENSG00000263620	127	824	9	0.134	0.934
ENSG00000231791	0	0	0	0	0
ENSG00000077585	514	569	20	0.475	0.963
ENSG00000238447	0	0	0	0	0
ENSG00000207730	105	0	13	1.0	0.89
ENSG00000284719	671	21	17	0.97	0.975
ENSG00000284657	0	0	0	0	0
ENSG00000228198	36	1	0	0.973	1.0
ENSG00000278274	0	221	0	0.0	0
ENSG00000236009	16	26	0	0.381	1.0
ENSG00000143514	1979	57	69	0.972	0.966
ENSG00000284645	24	3	0	0.889	1.0
ENSG00000174950	10	0	0	1.0	1.0
ENSG00000286732	262	16	4	0.942	0.985
ENSG00000273010	254	0	2	1.0	0.992
ENSG00000158869	18	8	4	0.692	0.818
ENSG00000285894	309	297	11	0.51	0.966
ENSG00000134216	3691	36	191	0.99	0.951
ENSG00000129244	88	15	6	0.854	0.936
ENSG00000265912	0	46	0	0.0	0
ENSG00000262837	0	0	0	0	0
ENSG00000276707	0	2	0	0.0	0
ENSG00000262905	642	6	14	0.991	0.979
ENSG00000224459	0	31	0	0.0	0
ENSG00000160207	12	284	0	0.041	1.0
ENSG00000183048	396	19	22	0.954	0.947
ENSG00000242764	0	0	0	0	0
ENSG00000234318	47	0	1	1.0	0.979
ENSG00000285570	0	74	0	0.0	0
ENSG00000188933	182	1098	6	0.142	0.968
ENSG00000287076	0	0	0	0	0
ENSG00000233647	74	212	4	0.259	0.949
ENSG00000057252	0	89	0	0.0	0
ENSG00000225972	0	18	0	0.0	0
ENSG00000233819	0	0	0	0	0
ENSG00000225279	68	10	2	0.872	0.971
ENSG00000287506	0	28	0	0.0	0
ENSG00000228215	1140	2325	28	0.329	0.976
ENSG00000233407	80	0	6	1.0	0.93
ENSG00000223979	0	2	0	0.0	0
ENSG00000232917	10	0	0	1.0	1.0
ENSG00000238898	0	0	0	0	0
ENSG00000143437	6671	169	367	0.975	0.948
ENSG00000142765	301	17	11	0.947	0.965
ENSG00000172260	1224	7922	34	0.134	0.973
ENSG00000271900	0	4	0	0.0	0
ENSG00000252084	0	0	0	0	0
ENSG00000116793	1352	239	60	0.85	0.958
ENSG00000185722	17252	195	560	0.989	0.969
ENSG00000182873	795	48	11	0.943	0.986
ENSG00000244753	0	0	0	0	0
ENSG00000226374	81	461	3	0.149	0.964
ENSG00000281856	0	1537	0	0.0	0
ENSG00000273062	1600	2	32	0.999	0.98
ENSG00000184274	0	736	0	0.0	0
ENSG00000149527	2979	3	101	0.999	0.967
ENSG00000163435	5538	3	160	0.999	0.972
ENSG00000236040	0	0	0	0	0
ENSG00000266048	18	0	2	1.0	0.9
ENSG00000142156	470	0	16	1.0	0.967
ENSG00000277688	0	163	0	0.0	0
ENSG00000116254	902	144	48	0.862	0.949
ENSG00000272931	0	1	0	0.0	0
ENSG00000252042	0	1	0	0.0	0
ENSG00000227217	0	2	0	0.0	0
ENSG00000282386	0	1	0	0.0	0
ENSG00000252563	27	0	1	1.0	0.964
ENSG00000226983	343	256	15	0.573	0.958
ENSG00000264497	0	0	0	0	0
ENSG00000224353	0	11	0	0.0	0
ENSG00000212248	49	0	1	1.0	0.98
ENSG00000162694	81	9	1	0.9	0.988
ENSG00000228453	201	0	1	1.0	0.995
ENSG00000280186	0	294	0	0.0	0
ENSG00000225990	0	0	0	0	0
ENSG00000117222	6920	73	242	0.99	0.966
ENSG00000186393	185	3	7	0.984	0.964
ENSG00000186925	694	0	20	1.0	0.972
ENSG00000143554	1037	678	33	0.605	0.969
ENSG00000267253	0	3	0	0.0	0
ENSG00000232964	153	1	5	0.994	0.968
ENSG00000162482	0	6	0	0.0	0
ENSG00000231905	8	0	0	1.0	1.0
ENSG00000222650	0	0	0	0	0
ENSG00000125454	251	74	5	0.772	0.98
ENSG00000233482	2909	0	69	1.0	0.977
ENSG00000227207	0	0	0	0	0
ENSG00000225338	2339	1	39	1.0	0.984
ENSG00000236719	876	16	20	0.982	0.978
ENSG00000185917	2444	1988	78	0.551	0.969
ENSG00000207011	0	180	0	0.0	0
ENSG00000232166	6	0	0	1.0	1.0
ENSG00000249451	105	15	5	0.875	0.955
ENSG00000224602	0	0	0	0	0
ENSG00000271267	0	0	0	0	0
ENSG00000223814	0	3180	0	0.0	0
ENSG00000136449	969	33	35	0.967	0.965
ENSG00000143155	18	58	0	0.237	1.0
ENSG00000223263	5	0	1	1.0	0.833
ENSG00000234283	125	7	5	0.947	0.962
ENSG00000262294	0	653	0	0.0	0
ENSG00000224114	0	0	0	0	0
ENSG00000285604	3509	0	105	1.0	0.971
ENSG00000134184	1006	298	48	0.771	0.954
ENSG00000266338	1231	5947	67	0.171	0.948
ENSG00000278864	66	4	0	0.943	1.0
ENSG00000273171	75	13	1	0.852	0.987
ENSG00000201900	74	0	2	1.0	0.974
ENSG00000141698	588	14	18	0.977	0.97
ENSG00000266538	0	0	0	0	0
ENSG00000157131	0	10	0	0.0	0
ENSG00000143183	1119	890	49	0.557	0.958
ENSG00000228106	790	19	64	0.977	0.925
ENSG00000265794	12	2598	0	0.005	1.0
ENSG00000234571	1044	1197	22	0.466	0.979
ENSG00000206659	0	0	0	0	0
ENSG00000285184	253	52	9	0.83	0.966
ENSG00000271264	6	0	0	1.0	1.0
ENSG00000227962	64	0	0	1.0	1.0
ENSG00000266654	0	1	0	0.0	0
ENSG00000286064	6	14	0	0.3	1.0
ENSG00000230280	0	0	0	0	0
ENSG00000211590	26	0	4	1.0	0.867
ENSG00000277382	0	0	0	0	0
ENSG00000183067	123	39	5	0.759	0.961
ENSG00000207181	4	0	0	1.0	1.0
ENSG00000267271	0	0	0	0	0
ENSG00000015532	3650	1359	100	0.729	0.973
ENSG00000286219	174	1812	2	0.088	0.989
ENSG00000184451	66	227	2	0.225	0.971
ENSG00000231324	39	1	1	0.975	0.975
ENSG00000287743	0	4	0	0.0	0
ENSG00000233827	158	0	2	1.0	0.988
ENSG00000116668	6	568	0	0.01	1.0
ENSG00000266564	0	0	0	0	0
ENSG00000225605	1696	304	118	0.848	0.935
ENSG00000228470	212	1215	8	0.149	0.964
ENSG00000207098	0	3	0	0.0	0
ENSG00000284677	0	35	0	0.0	0
ENSG00000284542	65	150	3	0.302	0.956
ENSG00000278346	11	1	1	0.917	0.917
ENSG00000162510	983	2543	31	0.279	0.969
ENSG00000133067	4788	221	194	0.956	0.961
ENSG00000178852	1040	301	64	0.776	0.942
ENSG00000237556	58	0	2	1.0	0.967
ENSG00000224244	5	2	1	0.714	0.833
ENSG00000285833	14	100	0	0.123	1.0
ENSG00000161544	1462	45	28	0.97	0.981
ENSG00000160781	5731	40	213	0.993	0.964
ENSG00000224621	0	11	0	0.0	0
ENSG00000223956	593	0	21	1.0	0.966
ENSG00000215802	64	0	2	1.0	0.97
ENSG00000163354	571	58	33	0.908	0.945
ENSG00000232678	0	0	0	0	0
ENSG00000229351	52	13	0	0.8	1.0
ENSG00000284748	27	48	1	0.36	0.964
ENSG00000264300	4	17	0	0.19	1.0
ENSG00000188641	746	11519	28	0.061	0.964
ENSG00000084070	1832	92	56	0.952	0.97
ENSG00000281112	0	4	0	0.0	0
ENSG00000264294	0	148	0	0.0	0
ENSG00000177807	55	43	1	0.561	0.982
ENSG00000132879	1587	8	45	0.995	0.972
ENSG00000260075	0	1214	0	0.0	0
ENSG00000196859	54	8	2	0.871	0.964
ENSG00000264093	0	1	0	0.0	0
ENSG00000285701	2	32	0	0.059	1.0
ENSG00000179397	5444	809	362	0.871	0.938
ENSG00000199459	0	0	0	0	0
ENSG00000230662	0	0	0	0	0
ENSG00000251943	0	0	0	0	0
ENSG00000202526	0	617	0	0.0	0
ENSG00000207139	0	0	0	0	0
ENSG00000240871	120	2	4	0.984	0.968
ENSG00000200942	4	1	0	0.8	1.0
ENSG00000263394	84	0	2	1.0	0.977
ENSG00000167302	2022	18	70	0.991	0.967
ENSG00000224462	6	7	0	0.462	1.0
ENSG00000251825	0	0	0	0	0
ENSG00000265233	0	0	0	0	0
ENSG00000251461	0	29	0	0.0	0
ENSG00000271914	0	117	0	0.0	0
ENSG00000226446	0	0	0	0	0
ENSG00000265480	4	380	0	0.01	1.0
ENSG00000270264	0	0	0	0	0
ENSG00000135778	899	16	23	0.983	0.975
ENSG00000232825	456	101	14	0.819	0.97
ENSG00000261898	0	14	0	0.0	0
ENSG00000189050	1592	109	64	0.936	0.961
ENSG00000162374	1238	203	28	0.859	0.978
ENSG00000238087	0	0	0	0	0
ENSG00000143365	98	60	0	0.62	1.0
ENSG00000156304	9014	106	362	0.988	0.961
ENSG00000143006	0	2	0	0.0	0
ENSG00000260246	0	704	0	0.0	0
ENSG00000134748	3050	25	182	0.992	0.944
ENSG00000207190	121	0	1	1.0	0.992
ENSG00000200171	0	0	0	0	0
ENSG00000160188	350	39	26	0.9	0.931
ENSG00000241788	0	0	0	0	0
ENSG00000156282	16	0	0	1.0	1.0
ENSG00000227372	8187	55	235	0.993	0.972
ENSG00000223774	370	0	10	1.0	0.974
ENSG00000272004	4	349	2	0.011	0.667
ENSG00000152061	5539	2745	225	0.669	0.961
ENSG00000175756	627	0	23	1.0	0.965
ENSG00000213070	0	5	0	0.0	0
ENSG00000233300	0	0	0	0	0
ENSG00000252429	96	0	24	1.0	0.8
ENSG00000240520	110	49	4	0.692	0.965
ENSG00000226014	0	6	0	0.0	0
ENSG00000248476	0	16	0	0.0	0
ENSG00000277406	198	1996	4	0.09	0.98
ENSG00000162734	5198	105	134	0.98	0.975
ENSG00000225483	0	0	0	0	0
ENSG00000266389	0	4	0	0.0	0
ENSG00000287589	0	3	0	0.0	0
ENSG00000279372	14	20	2	0.412	0.875
ENSG00000237552	6	1	0	0.857	1.0
ENSG00000141551	10605	874	347	0.924	0.968
ENSG00000276584	0	139	0	0.0	0
ENSG00000228477	142	10	4	0.934	0.973
ENSG00000236457	0	0	0	0	0
ENSG00000288006	0	2	0	0.0	0
ENSG00000174238	788	177	38	0.817	0.954
ENSG00000287337	0	124	0	0.0	0
ENSG00000183978	74	111	0	0.4	1.0
ENSG00000177174	54	0	2	1.0	0.964
ENSG00000225568	0	21	0	0.0	0
ENSG00000241525	37	40	1	0.481	0.974
ENSG00000221390	26	37	2	0.413	0.929
ENSG00000200997	0	0	0	0	0
ENSG00000170004	5693	19	227	0.997	0.962
ENSG00000224521	2	900	0	0.002	1.0
ENSG00000196805	0	68	0	0.0	0
ENSG00000116329	74	206	2	0.264	0.974
ENSG00000221888	0	2374	0	0.0	0
ENSG00000129197	983	100	17	0.908	0.983
ENSG00000179051	2	65	0	0.03	1.0
ENSG00000266598	6	3	0	0.667	1.0
ENSG00000160716	4027	86	79	0.979	0.981
ENSG00000279226	2	0	0	1.0	1.0
ENSG00000233664	268	0	10	1.0	0.964
ENSG00000279762	8	213	0	0.036	1.0
ENSG00000177614	16	95	0	0.144	1.0
ENSG00000264853	5000	11	110	0.998	0.978
ENSG00000079739	1588	38	48	0.977	0.971
ENSG00000109016	19	81	1	0.19	0.95
ENSG00000072134	2117	8406	57	0.201	0.974
ENSG00000265535	0	0	0	0	0
ENSG00000284989	2399	28703	109	0.077	0.957
ENSG00000260777	0	0	0	0	0
ENSG00000287403	4	0	0	1.0	1.0
ENSG00000182118	73	30	1	0.709	0.986
ENSG00000143409	4251	55	175	0.987	0.96
ENSG00000278668	213	1	3	0.995	0.986
ENSG00000228237	9	1560	1	0.006	0.9
ENSG00000265542	77	416	5	0.156	0.939
ENSG00000203307	0	6	0	0.0	0
ENSG00000233002	2	2012	0	0.001	1.0
ENSG00000279792	10748	2	140	1.0	0.987
ENSG00000239932	43	2	3	0.956	0.935
ENSG00000267334	0	0	0	0	0
ENSG00000224149	88	0	2	1.0	0.978
ENSG00000250751	0	452	0	0.0	0
ENSG00000237131	0	0	0	0	0
ENSG00000213058	61	0	5	1.0	0.924
ENSG00000177144	7	46	1	0.132	0.875
ENSG00000234915	0	2519	0	0.0	0
ENSG00000068079	986	29	38	0.971	0.963
ENSG00000072210	7290	29	212	0.996	0.972
ENSG00000268154	0	0	0	0	0
ENSG00000279281	0	7	0	0.0	0
ENSG00000223544	28	25	0	0.528	1.0
ENSG00000117475	610	301	24	0.67	0.962
ENSG00000224668	2	0	0	1.0	1.0
ENSG00000199806	4	0	0	1.0	1.0
ENSG00000162368	72	193	2	0.272	0.973
ENSG00000254726	85	7	1	0.924	0.988
